OBJECTID,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,Longitude,Latitude,Kommentar,Stadtteil,typ,involved,art
178813.0,2021,1,6,5,Unfall mit Schwerverletzten,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,8.489731342000027,49.49312995300005,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
178738.0,2021,1,17,4,Unfall mit Leichtverletzten,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.468917139000041,49.47380122100003,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
72649.0,2021,1,7,4,Unfall mit Leichtverletzten,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.53119564800005,49.44728673800006,,,Fahrunfall,Fahrrad,Unfall anderer Art
178566.0,2021,1,11,3,Unfall mit Schwerverletzten,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.467658078000056,49.48933828100007,,,Überschreiten-Unfall,"Fußgänger, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß zwischen Fahrzeug und Fußgänger
179345.0,2021,1,17,2,Unfall mit Leichtverletzten,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,8.482082035000076,49.47871016200003,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Unfall anderer Art
157417.0,2020,12,13,6,Unfall mit Leichtverletzten,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.462927188000037,49.48557508000005,,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
157571.0,2020,12,17,5,Unfall mit Leichtverletzten,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.484259440000073,49.480832270000064,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
157903.0,2020,12,12,5,Unfall mit Schwerverletzten,9.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.493703766000067,49.49900582600003,,,sonstiger Unfall,"Fahrrad, Pkw",Abkommen von Fahrbahn nach links
157958.0,2020,12,17,4,Unfall mit Schwerverletzten,6.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.483503064000047,49.45469608700006,,,Unfall im Längsverkehr,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
22232.0,2020,12,16,4,Unfall mit Leichtverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.469545359000051,49.48192368500003,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
157324.0,2020,12,15,4,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.49531461600003,49.52138338800006,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
158012.0,2020,12,13,4,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.466863671000056,49.49040016700008,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
157693.0,2020,12,7,4,Unfall mit Leichtverletzten,3.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.472770130000072,49.48606470800007,,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
157936.0,2020,12,17,2,Unfall mit Leichtverletzten,6.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,8.475113839000073,49.49650505900007,,,Abbiegeunfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
22431.0,2020,12,8,2,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.567615899000032,49.46319944900006,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
156997.0,2020,11,13,7,Unfall mit Getöteten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.52424820300007,49.49510365100008,"14.11.2020, Feudenheim: An der Haltestelle Talstraße kollidiert eine Radfahrerin mit einer Straßenbahn der Linie 7. Sie erleidet lebensgefährliche Verletzungen und verstirbt am Abend im Krankenhaus.",Feudenheim,Einbiegen / Kreuzen-Unfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157103.0,2020,11,17,6,Unfall mit Leichtverletzten,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,8.490978228000074,49.45335771200007,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
157329.0,2020,11,15,6,Unfall mit Leichtverletzten,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.500377352000044,49.45442126200004,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
156538.0,2020,11,7,6,Unfall mit Schwerverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.471249114000045,49.49341447700005,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156627.0,2020,11,7,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.539526803000058,49.48452513400008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157325.0,2020,11,7,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.463650019000056,49.50119989000007,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157441.0,2020,11,17,5,Unfall mit Schwerverletzten,3.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,8.469736884000042,49.47697510800003,,,Unfall im Längsverkehr,"Fahrrad, Kraftrad",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
157443.0,2020,11,15,5,Unfall mit Leichtverletzten,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.467953170000044,49.48966450200004,,,Überschreiten-Unfall,"Fußgänger, Tram/Bus (bis 2017 auch LKW)",Unfall anderer Art
20685.0,2020,11,13,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.492323861000045,49.50013575600008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156702.0,2020,11,12,5,Unfall mit Leichtverletzten,5.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.482540657000072,49.45403649300005,,,sonstiger Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157234.0,2020,11,18,4,Unfall mit Leichtverletzten,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.479827088000036,49.48261196000004,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
157527.0,2020,11,15,4,Unfall mit Leichtverletzten,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.483353050000062,49.48119453700008,,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
157528.0,2020,11,12,4,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.495699433000027,49.49910032300005,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
156867.0,2020,11,6,4,Unfall mit Leichtverletzten,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.520285794000074,49.515976601000034,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
157021.0,2020,11,21,3,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.484730200000058,49.46800764300008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157183.0,2020,11,17,3,Unfall mit Schwerverletzten,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.49521039800004,49.452760072000046,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156661.0,2020,11,16,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.485941441000023,49.52572285700006,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156918.0,2020,11,16,3,Unfall mit Leichtverletzten,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.495983846000058,49.50886265700007,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156710.0,2020,11,13,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.492350209000051,49.50003292600008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156920.0,2020,11,11,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.466526301000044,49.48949499200006,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156916.0,2020,11,9,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.476261357000055,49.48871536100006,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156605.0,2020,11,8,3,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.468817542000068,49.48758084400004,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
156500.0,2020,11,18,2,Unfall mit Leichtverletzten,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.485475868000037,49.48276030200003,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156607.0,2020,11,12,2,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.47813366500003,49.48988364400003,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157108.0,2020,11,11,2,Unfall mit Leichtverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.485646056000064,49.48269428000003,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
157402.0,2020,11,9,2,Unfall mit Leichtverletzten,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.472691553000061,49.48609503000006,,,Überschreiten-Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
21665.0,2020,11,8,2,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.476133864000076,49.48691499900008,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157511.0,2020,11,7,2,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.452872143000036,49.54057405300006,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
155918.0,2020,10,23,7,Unfall mit Leichtverletzten,6.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,8.457118144000049,49.494286698000046,,,Einbiegen / Kreuzen-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
155559.0,2020,10,20,7,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.466097077000029,49.49963292700005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156502.0,2020,10,18,7,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.494030998000028,49.45574943300005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155916.0,2020,10,14,7,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.471613578000074,49.47194907100004,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
19433.0,2020,10,21,6,Unfall mit Schwerverletzten,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.48819691500006,49.49760256200005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156562.0,2020,10,17,6,Unfall mit Schwerverletzten,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,8.497104008000065,49.52088518000005,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
155613.0,2020,10,15,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.475683153000034,49.47341445600006,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155814.0,2020,10,13,6,Unfall mit Schwerverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.522151952000058,49.51157968900003,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156554.0,2020,10,11,6,Unfall mit Leichtverletzten,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.472554797000043,49.46461911500006,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
156111.0,2020,10,9,6,Unfall mit Leichtverletzten,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.524284984000076,49.44005213500003,,,Überschreiten-Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
19865.0,2020,10,6,6,Unfall mit Leichtverletzten,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.486629339000046,49.52978383100003,,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit entgegenkommendem Fahrzeug
155675.0,2020,10,17,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.512607969000044,49.48875656200005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156452.0,2020,10,16,5,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.523506754000039,49.43853982500008,,,Überschreiten-Unfall,"Fußgänger, Kraftrad",Zusammenstoß zwischen Fahrzeug und Fußgänger
156663.0,2020,10,16,5,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.507719719000022,49.51158440100005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155736.0,2020,10,9,5,Unfall mit Leichtverletzten,6.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.483298390000073,49.51068950500007,,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
155672.0,2020,10,8,5,Unfall mit Leichtverletzten,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.468419679000021,49.47594871900003,,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug
156218.0,2020,10,19,4,Unfall mit Leichtverletzten,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.535163577000048,49.44949512900007,,,Fahrunfall,Fahrrad,Unfall anderer Art
156315.0,2020,10,18,4,Unfall mit Leichtverletzten,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.493694181000023,49.50080121800005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155930.0,2020,10,13,4,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.469978156000025,49.50550165800007,,,Überschreiten-Unfall,"Fußgänger, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß zwischen Fahrzeug und Fußgänger
155759.0,2020,10,7,4,Unfall mit Leichtverletzten,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.522318908000045,49.51622523300006,,,Abbiegeunfall,"Fahrrad, LKW",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
19345.0,2020,10,22,3,Unfall mit Leichtverletzten,5.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.488755472000037,49.528781223000074,,,sonstiger Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155699.0,2020,10,17,3,Unfall mit Leichtverletzten,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.501130665000062,49.50204287800005,,,sonstiger Unfall,"Fahrrad, Pkw",Unfall anderer Art
156050.0,2020,10,17,3,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.45363175600005,49.48919996100005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, LKW",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156254.0,2020,10,16,3,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.47579341900007,49.47983611700005,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
155796.0,2020,10,13,3,Unfall mit Schwerverletzten,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.465167421000046,49.53129142300003,,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
156032.0,2020,10,20,2,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.538608686000032,49.45319137900003,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155460.0,2020,10,15,2,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.490469690000054,49.52720877000007,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155462.0,2020,10,15,2,Unfall mit Leichtverletzten,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.473217692000048,49.503707657000064,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155945.0,2020,10,15,2,Unfall mit Leichtverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.48075207200003,49.479818943000055,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156188.0,2020,10,7,2,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.46488669200005,49.498168451000026,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156263.0,2020,10,14,1,Unfall mit Leichtverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.526452665000022,49.51673249200008,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
155378.0,2020,9,16,7,Unfall mit Schwerverletzten,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.473352973000033,49.495368650000046,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
155274.0,2020,9,14,7,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.470131182000046,49.50186098400008,,,Überschreiten-Unfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
155151.0,2020,9,13,7,Unfall mit Leichtverletzten,6.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.466395770000076,49.48923560100008,,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
154488.0,2020,9,10,7,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.559213681000074,49.46576183800005,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
154450.0,2020,9,17,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.470176838000043,49.48706048900005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
154447.0,2020,9,16,6,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.462722014000065,49.48770276800008,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
154258.0,2020,9,15,6,Unfall mit Leichtverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.515046053000049,49.460411244000056,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
154987.0,2020,9,13,6,Unfall mit Leichtverletzten,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.485011216000032,49.51064748700002,,,Fahrunfall,Fahrrad,Unfall anderer Art
155230.0,2020,9,13,6,Unfall mit Leichtverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.488952791000031,49.45592314100002,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
154992.0,2020,9,11,6,Unfall mit Getöteten,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.467022955000061,49.48991867900003,"19.09.2020: Ein 82-jähriger Fahrradfahrer wurde bei einem Verkehrsunfall am Freitag gegen 11.35 Uhr am Marktplatz getötet. Der Radfahrer war in Höhe G 1 auf dem Fahrradweg unterwegs und plötzlich nach links auf die Fahrbahn abgebogen. Dabei wurde er von einem in gleicher Richtung fahrenden Opel eines 79-jährigen Fahrers erfasst. Der Radfahrer prallte dabei mit dem Kopf gegen die Windschutzscheibe. Nach der medizinischen Erstversorgung wurde er in eine Klinik eingeliefert, wo er kurz nach 15 Uhr seinen Verletzungen erlag.",Innenstadt,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
155333.0,2020,9,9,6,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.481235889000061,49.460345191000044,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
19019.0,2020,9,7,6,Unfall mit Leichtverletzten,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.472851723000076,49.482893327000056,,,sonstiger Unfall,Fahrrad,Unfall anderer Art
154989.0,2020,9,7,6,Unfall mit Getöteten,6.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.45264073200002,49.51569293600005,,,sonstiger Unfall,"Pkw, Fußgänger, LKW",Zusammenstoß zwischen Fahrzeug und Fußgänger
154404.0,2020,9,10,5,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.486173434000023,49.52479873000004,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
154406.0,2020,9,8,5,Unfall mit Schwerverletzten,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.487064092000026,49.46509752700007,,,Fahrunfall,Fahrrad,Unfall anderer Art
154898.0,2020,9,18,4,Unfall mit Leichtverletzten,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.467644032000067,49.47779079000002,,,Fahrunfall,Fahrrad,Unfall anderer Art
18533.0,2020,9,17,4,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.488782732000061,49.52876695000003,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
154503.0,2020,9,16,4,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.527450462000047,49.43347761700005,,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
154505.0,2020,9,15,4,Unfall mit Leichtverletzten,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.49896839400003,49.473382281000056,,,sonstiger Unfall,"Fußgänger, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß zwischen Fahrzeug und Fußgänger
154508.0,2020,9,12,4,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.470901637000054,49.48081284600005,,,Überschreiten-Unfall,"Fußgänger, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß zwischen Fahrzeug und Fußgänger
155136.0,2020,9,10,4,Unfall mit Leichtverletzten,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.463285251000059,49.48888393000004,,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Unfall anderer Art
18501.0,2020,9,8,4,Unfall mit Leichtverletzten,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.459762127000033,49.48278886400004,,,Unfall im Längsverkehr,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit entgegenkommendem Fahrzeug
18150.0,2020,9,7,4,Unfall mit Leichtverletzten,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.538857527000062,49.452912612000034,,,Abbiegeunfall,"Pkw, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
17339.0,2020,9,21,3,Unfall mit Leichtverletzten,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.487078759000042,49.49633724400008,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
154125.0,2020,9,21,3,Unfall mit Leichtverletzten,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.521669788000054,49.50864437900003,,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
